date,price,market_cap,volume_24h
2016-01-22 00:00:00.000,1.471341822504971,112494896.69290045,1585027.991812104
2016-01-23 00:00:00.000,1.692156284936261,129390552.65124127,2212028.7971573095
2016-01-24 00:00:00.000,2.131691495370684,163090024.6945184,9578400.618786106
2016-01-25 00:00:00.000,2.48139608647395,189898537.77611715,10884776.210849365
2016-01-26 00:00:00.000,2.086782726986503,159744115.0673894,11669540.231742326
2016-01-27 00:00:00.000,2.384501158704437,182534589.0343229,7048626.2187527
2016-01-28 00:00:00.000,2.519719734523484,193030853.2041578,5043090.697552952
2016-01-29 00:00:00.000,2.486203232055895,190524391.83507282,6527897.661629626
2016-01-30 00:00:00.000,2.437601273512591,186862759.72151402,3674090.3975050296
2016-01-31 00:00:00.000,2.298766557449123,176275775.71473008,5834817.706592737
2016-02-01 00:00:00.000,2.221883059355513,170434539.30474818,3991411.3414352452
2016-02-02 00:00:00.000,2.403111855327034,184396131.5986807,3602402.308067327
2016-02-03 00:00:00.000,2.515949933456795,193120920.3597334,4030697.3392438097
2016-02-04 00:00:00.000,2.557178944302694,196350197.91323307,3532651.020271136
2016-02-05 00:00:00.000,2.532878565491474,194548161.01786965,2640353.6147680376
2016-02-06 00:00:00.000,2.517776369343559,193450250.47357807,1924574.7180617019
2016-02-07 00:00:00.000,2.950776113177157,226795324.20954534,7099203.5519039435
2016-02-08 00:00:00.000,3.165335693696386,243366581.58299115,9781404.736808997
2016-02-09 00:00:00.000,3.720453286688504,286139280.9840226,16355217.945349474
2016-02-10 00:00:00.000,4.427431437703359,340624194.15097886,29316397.613274623
2016-02-11 00:00:00.000,6.005000308112697,462140079.76210976,28752968.923665255
2016-02-12 00:00:00.000,5.475649283683189,421542668.4566254,9902598.244079141
2016-02-13 00:00:00.000,5.373284921940013,413798928.6182676,25637385.479897276
2016-02-14 00:00:00.000,5.169512436402438,398234915.54443055,11552061.707776096
2016-02-15 00:00:00.000,5.319058286377442,409885035.83075976,13786358.783861183
2016-02-16 00:00:00.000,4.368970122064963,336781865.25572217,15444552.58629855
2016-02-17 00:00:00.000,3.744022470740231,288700599.2729368,14847989.04999859
2016-02-18 00:00:00.000,4.397939042003922,339233532.70569825,17707643.869024027
2016-02-19 00:00:00.000,4.493895382965731,346746765.74089813,7215680.13205692
2016-02-20 00:00:00.000,4.301875677560981,332040532.28508496,8703306.94050525
2016-02-21 00:00:00.000,4.653970273276003,359334417.7208708,6458218.23306439
2016-02-22 00:00:00.000,5.608714257576696,433193897.2217689,15140246.890369605
2016-02-23 00:00:00.000,5.612091439849516,433593972.8044955,13534870.66434678
2016-02-24 00:00:00.000,6.134381259039694,474102955.51858103,11396482.659191374
2016-02-25 00:00:00.000,5.93625743323269,458942242.84471726,20614025.807056963
2016-02-26 00:00:00.000,5.897351626440898,456082096.8564275,9515283.257397331
2016-02-27 00:00:00.000,6.357091762158404,491795616.48932266,8967228.051799431
2016-02-28 00:00:00.000,6.440650848847282,498424354.01221955,9683081.005927766
2016-02-29 00:00:00.000,6.312028458049726,488620056.2443799,7546069.554011689
2016-03-01 00:00:00.000,7.560157049617909,585403826.3853717,20945587.168326743
2016-03-02 00:00:00.000,8.398318163034869,650547162.2177418,29743237.911609612
2016-03-03 00:00:00.000,9.504937042998197,736507630.9102448,40441406.846499346
2016-03-04 00:00:00.000,10.03776475108964,778040245.1399581,35604151.84878607
2016-03-05 00:00:00.000,10.93519773927983,847886363.7817264,54303350.00956653
2016-03-06 00:00:00.000,10.96466178163567,850440219.9342833,41487265.46159489
2016-03-07 00:00:00.000,9.397469868813554,729122199.5218774,31891736.915083926
2016-03-08 00:00:00.000,9.800690787314164,760648959.2261459,26473661.601431258
2016-03-09 00:00:00.000,11.97157975649351,929438076.2759757,28637679.638494223
2016-03-10 00:00:00.000,11.2064229700308,870327228.7272445,26154096.467449
2016-03-11 00:00:00.000,11.20893669288255,870802676.0308328,21083465.444312476
2016-03-12 00:00:00.000,13.37620667356022,1039511436.0395219,49863322.38648788
2016-03-13 00:00:00.000,14.89359978457807,1157819808.965224,41625885.68412731
2016-03-14 00:00:00.000,12.28982460670519,955721344.4457039,56738456.43221119
2016-03-15 00:00:00.000,12.966897673599,1008754617.7585647,30654519.10842079
2016-03-16 00:00:00.000,12.52943314528079,975104638.0634549,23016882.43185901
2016-03-17 00:00:00.000,10.956232214701,856001603.1676563,41222397.150388725
2016-03-18 00:00:00.000,10.79765033887468,843946887.9342747,56331932.49799413
2016-03-19 00:00:00.000,10.43953586817164,816289545.7437397,26241552.22233686
2016-03-20 00:00:00.000,10.21749097388716,799245003.4284257,17365910.955602583
2016-03-21 00:00:00.000,11.85112269425594,927407651.003754,28692538.03850463
2016-03-22 00:00:00.000,11.31742767517068,886765230.0935057,19752147.756938808
2016-03-23 00:00:00.000,12.40319150724304,972225642.275035,19194415.657153998
2016-03-24 00:00:00.000,11.12762218636002,872598276.4440267,25440037.393962998
2016-03-25 00:00:00.000,10.64069143211582,834753145.0583116,13369781.43339712
2016-03-26 00:00:00.000,10.96552244468764,860590847.122157,9099232.99988865
2016-03-27 00:00:00.000,10.37751681820161,814770808.1488085,16296116.833151689
2016-03-28 00:00:00.000,11.67625154039094,917099302.4921898,23146182.980729047
2016-03-29 00:00:00.000,11.73817083046575,922332031.7043784,17227685.66894123
2016-03-30 00:00:00.000,11.88228675953419,934038009.0318996,18966041.620488863
2016-03-31 00:00:00.000,11.35463054290018,892916961.5825855,14483801.493105622
2016-04-01 00:00:00.000,11.63607180334684,915415691.5298438,11085851.666571325
2016-04-02 00:00:00.000,11.5639776320382,910108352.6203126,8250251.46099724
2016-04-03 00:00:00.000,11.51238012010477,906254482.4679867,6190954.954391588
2016-04-04 00:00:00.000,11.18688123888369,881135506.2361231,8612716.039295983
2016-04-05 00:00:00.000,10.41948468988903,821026031.4553995,19160809.10508679
2016-04-06 00:00:00.000,10.66622342007389,840796803.7682226,16326497.505610662
2016-04-07 00:00:00.000,10.0295684039377,790923840.975488,12647730.142575275
2016-04-08 00:00:00.000,9.758944911021473,769898368.4666554,14041839.904038262
2016-04-09 00:00:00.000,9.899719595415823,781106339.0553539,12961939.644313943
2016-04-10 00:00:00.000,8.814617175830122,695943784.1793737,42148631.996420056
2016-04-11 00:00:00.000,8.66829211893249,684660770.877576,14850316.572718466
2016-04-12 00:00:00.000,7.51681223420342,593949307.4480366,22286939.435105387
2016-04-13 00:00:00.000,8.015604593105122,633611436.0474921,30653780.43975513
2016-04-14 00:00:00.000,8.43365602127963,666925784.5002216,13178565.115089094
2016-04-15 00:00:00.000,8.20613745870167,649194329.0397049,11510142.230195371
2016-04-16 00:00:00.000,8.555981966976974,677141041.3390801,9164981.891612116
2016-04-17 00:00:00.000,9.323170276346234,738147546.3926145,23406128.933429755
2016-04-18 00:00:00.000,8.960482405053712,709720474.7865463,20650475.766265374
2016-04-19 00:00:00.000,8.696773038727313,689106961.8888905,11931697.805021903
2016-04-20 00:00:00.000,8.484150722584234,672532357.9918683,14929127.402227022
2016-04-21 00:00:00.000,8.11104074507033,643204549.648147,12241737.003326477
2016-04-22 00:00:00.000,7.855106665179344,623163882.7267805,12838519.618996318
2016-04-23 00:00:00.000,8.377192623957283,664843804.3114134,14263735.838354647
2016-04-24 00:00:00.000,7.995361207240304,634792414.6359913,10251449.903605143
2016-04-25 00:00:00.000,7.812751656077315,620380381.4729422,9849771.90571352
2016-04-26 00:00:00.000,7.424663266229029,589953549.0718942,17588527.338440873
2016-04-27 00:00:00.000,7.724694549946334,614038719.7664939,18898653.05760324
2016-04-28 00:00:00.000,7.250216005225782,576551379.9087085,10503191.403122593
2016-04-29 00:00:00.000,7.47581760975781,594731702.4822702,8232651.035704131
2016-04-30 00:00:00.000,8.892970091837213,707751631.3173722,36023474.61132939
2016-05-01 00:00:00.000,8.832454372832895,703213705.2833785,16329848.834566616
2016-05-02 00:00:00.000,10.10782116866719,805073117.8028661,40531647.2594358
2016-05-03 00:00:00.000,9.285335810954495,739862094.2932651,20068196.22374318
2016-05-04 00:00:00.000,9.414136136064808,750420702.3036536,16758119.374866204
2016-05-05 00:00:00.000,9.827130178456441,783653892.6075463,17630163.279848542
2016-05-06 00:00:00.000,9.277042146778028,740079043.0208727,20206557.47556278
2016-05-07 00:00:00.000,9.381202893584621,748684467.9155403,10242971.602412278
2016-05-08 00:00:00.000,9.52920206226682,760794311.5000647,14850766.415806817
2016-05-09 00:00:00.000,9.353276545574158,747045608.4385856,10349090.132607356
2016-05-10 00:00:00.000,9.350283703928604,747107780.4041426,8837274.15169184
2016-05-11 00:00:00.000,9.981302920467385,797843002.2628187,14650764.255450204
2016-05-12 00:00:00.000,10.091492287586432,806976736.4777818,22804335.07313709
2016-05-13 00:00:00.000,10.585661577212786,846829870.6061078,27489270.96990509
2016-05-14 00:00:00.000,10.176098567981153,814388813.0253446,18055946.18486381
2016-05-15 00:00:00.000,9.960446892869543,797447113.6994009,8453161.311741682
2016-05-16 00:00:00.000,11.1336459827202,891725938.6611807,27963225.28498735
2016-05-17 00:00:00.000,12.157137161266911,974091672.7174443,36364157.81238995
2016-05-18 00:00:00.000,13.35361430554958,1070392165.1001045,62651459.72818858
2016-05-19 00:00:00.000,14.71832475600216,1180254102.1753519,53477909.077545226
2016-05-20 00:00:00.000,13.69368343400459,1098527825.600999,48337340.57185815
2016-05-21 00:00:00.000,13.99924843857703,1123480271.01703,24426995.172922097
2016-05-22 00:00:00.000,14.248986066415835,1143985930.6592457,17413663.620256484
2016-05-23 00:00:00.000,13.23503660198636,1063005899.322382,21271913.57732469
2016-05-24 00:00:00.000,12.66434299000911,1017513902.0341961,41166028.01368196
2016-05-25 00:00:00.000,12.50426452924122,1005116816.0568345,25364775.557130534
2016-05-26 00:00:00.000,12.498353409631168,1005043803.4223615,19032556.07440177
2016-05-27 00:00:00.000,11.19174476153149,900334792.3619336,53491048.64137498
2016-05-28 00:00:00.000,11.76324560569715,946689008.4566064,44051409.767962486
2016-05-29 00:00:00.000,12.38905213533701,997114649.2059603,26254518.55363852
2016-05-30 00:00:00.000,12.67843106889236,1021153612.0329038,13289827.482192438
2016-05-31 00:00:00.000,14.00927375901662,1128785731.519008,39491270.92023739
2016-06-01 00:00:00.000,13.857937834861247,1117038106.1276379,20161807.321217276
2016-06-02 00:00:00.000,13.77433887468257,1110747962.0861454,9543717.946969878
2016-06-03 00:00:00.000,13.8427358773047,1116709699.2231467,21310804.97545615
2016-06-04 00:00:00.000,13.697394260187224,1105420836.3746781,14233023.489212893
2016-06-05 00:00:00.000,13.970529067786634,1127904559.166551,9908484.139421096
2016-06-06 00:00:00.000,13.942005553967727,1126059079.2933497,7633717.194766483
2016-06-07 00:00:00.000,14.549216948648322,1175566661.3926558,19688483.52449011
2016-06-08 00:00:00.000,14.43177555298705,1166543234.5850925,14566862.117567817
2016-06-09 00:00:00.000,14.44062374394472,1167724056.8805668,6538415.617239344
2016-06-10 00:00:00.000,13.943733928604544,1127971788.6557844,9751904.43375697
2016-06-11 00:00:00.000,13.960460970231287,1129771063.2214296,9986576.468801256
2016-06-12 00:00:00.000,15.697007269686255,1270814827.7909074,34155133.25971257
2016-06-13 00:00:00.000,17.55275028575095,1421627594.3482137,33190471.728637412
2016-06-14 00:00:00.000,18.770374371361417,1520848128.9016523,57195562.16615153
2016-06-15 00:00:00.000,18.421853687438038,1493198806.5705338,16794245.386186022
2016-06-16 00:00:00.000,20.509400413759888,1663058590.2352068,33609803.05751324
2016-06-17 00:00:00.000,15.397397817568129,1249053416.9715872,176008430.131423
2016-06-18 00:00:00.000,11.197136666677007,908703581.3956258,121410542.50029658
2016-06-19 00:00:00.000,12.23058702890821,992977657.9993956,68987538.97211507
2016-06-20 00:00:00.000,11.814834520499266,959600009.086865,79924563.1953664
2016-06-21 00:00:00.000,12.984597875196858,1055028896.3957832,73815982.10368486
2016-06-22 00:00:00.000,12.737756210638716,1035382450.4098117,157698817.03531438
2016-06-23 00:00:00.000,13.676478995775716,1112128273.0865185,35210083.60811146
2016-06-24 00:00:00.000,13.94189690132606,1134160918.5765297,42975326.33415148
2016-06-25 00:00:00.000,14.276287720956573,1161808477.683748,13474760.65320482
2016-06-26 00:00:00.000,13.845029961871877,1127161866.113175,12716765.335899664
2016-06-27 00:00:00.000,13.932543491059052,1134738651.812568,9026418.664550114
2016-06-28 00:00:00.000,12.295660556232374,1001816707.4205686,38649828.67116688
2016-06-29 00:00:00.000,12.800496100256193,1043352935.7311049,24102058.67142671
2016-06-30 00:00:00.000,13.33562669996461,1087390815.1043506,25109656.26842844
2016-07-01 00:00:00.000,12.329645963731734,1005775062.8852906,16090108.050608601
2016-07-02 00:00:00.000,12.01798250397972,980549295.6466436,12572639.309558652
2016-07-03 00:00:00.000,11.825161030775883,965373887.5132511,8919743.27120069
2016-07-04 00:00:00.000,11.421738727166776,932812328.2042702,10816581.462869536
2016-07-05 00:00:00.000,10.540860504216047,861199508.1291671,40761274.601703286
2016-07-06 00:00:00.000,10.51055993812399,859068161.5290377,16042852.433356386
2016-07-07 00:00:00.000,10.098931265626275,825747093.0896322,13787778.16557356
2016-07-08 00:00:00.000,11.39547874677082,932118254.1453621,17821594.496114336
2016-07-09 00:00:00.000,10.99572234732321,899784687.8420677,14035737.806230836
2016-07-10 00:00:00.000,10.957294339543301,896985032.1099088,4559501.88558977
2016-07-11 00:00:00.000,10.515451706239658,861156597.6960213,11938095.540816711
2016-07-12 00:00:00.000,10.606193607117202,868920981.0675113,8944484.246364418
2016-07-13 00:00:00.000,10.489054686552203,859665552.2352576,6087112.236380934
2016-07-14 00:00:00.000,11.242970957141127,921808085.7160168,13698700.023209212
2016-07-15 00:00:00.000,11.32509705331988,928901844.3372735,13798764.3887509
2016-07-16 00:00:00.000,11.701716015155743,960169025.1824887,10138776.97248824
2016-07-17 00:00:00.000,11.314787410063753,928781022.9092299,20447413.599733796
2016-07-18 00:00:00.000,11.022556335862294,905150788.2259313,13898138.245649716
2016-07-19 00:00:00.000,11.582501423627564,951503951.3461838,20242192.241273765
2016-07-20 00:00:00.000,12.152788273478947,998549464.8233292,29894784.28435568
2016-07-21 00:00:00.000,12.605917129706976,1036388808.2886974,24473811.51309662
2016-07-22 00:00:00.000,14.319877369541702,1177755541.070433,72391413.22249371
2016-07-23 00:00:00.000,14.389725342721574,1183972887.7908795,72744516.35031606
2016-07-24 00:00:00.000,12.803851809790078,1053890906.6279503,71639748.40237246
2016-07-25 00:00:00.000,13.816630680711038,1137688271.2296822,33694267.533380985
2016-07-26 00:00:00.000,11.771641757280554,969670072.7276816,76432694.99620306
2016-07-27 00:00:00.000,12.96633340222508,1068505615.2937703,48754958.64137967
2016-07-28 00:00:00.000,12.883149607897323,1062067696.4315883,19481593.529681668
2016-07-29 00:00:00.000,12.840037637363167,1058924002.9712181,10125341.279974585
2016-07-30 00:00:00.000,12.547081780784822,1035160533.0510787,8150653.892600032
2016-07-31 00:00:00.000,11.868408414551208,979546056.9825448,20238765.447837573
2016-08-01 00:00:00.000,10.968397852276404,905616046.061989,17147499.527635228
2016-08-02 00:00:00.000,8.352592747838974,689901283.219963,60708724.33736284
2016-08-03 00:00:00.000,10.22174781589873,844612892.2756267,44330639.67738887
2016-08-04 00:00:00.000,11.032160216870203,911931922.0513974,29307740.66438063
2016-08-05 00:00:00.000,10.940014108153814,904674489.3809131,10956639.34702048
2016-08-06 00:00:00.000,10.898636348546457,901592852.5380467,11692994.41648213
2016-08-07 00:00:00.000,10.920308055489057,903742755.7733909,11883004.411650596
2016-08-08 00:00:00.000,11.245805121088916,931042241.4656782,10967961.760577636
2016-08-09 00:00:00.000,12.191218707659688,1009705614.3654938,29672733.520185594
2016-08-10 00:00:00.000,12.141222798878122,1005960650.7643628,23499542.868399795
2016-08-11 00:00:00.000,11.988140188861896,993657810.9651861,24164966.873272106
2016-08-12 00:00:00.000,11.973720126245913,992852191.9212197,24135899.78447133
2016-08-13 00:00:00.000,11.577472667681942,960366408.498685,6655535.198454872
2016-08-14 00:00:00.000,11.25990352208696,934377927.8960145,7543085.399330939
2016-08-15 00:00:00.000,11.230807046622242,932326143.2853824,5064027.898267308
2016-08-16 00:00:00.000,10.25082244872534,851307063.4618484,5249879.8049723925
2016-08-17 00:00:00.000,10.73534634440297,891887550.1509097,5256928.972461218
2016-08-18 00:00:00.000,10.724216809737694,891315247.0386077,4567012.374311765
2016-08-19 00:00:00.000,10.718344718920152,891164434.8398446,3192133.226690042
2016-08-20 00:00:00.000,11.262754476834717,936793411.7477161,5076175.103616041
2016-08-21 00:00:00.000,11.154044310153234,928118646.4965856,3197471.3310449845
2016-08-22 00:00:00.000,11.061377388887204,920760944.831664,4831490.757852666
2016-08-23 00:00:00.000,11.012543081655863,917054933.5053089,4721007.823312022
2016-08-24 00:00:00.000,11.013811994175523,917509231.7189381,3221362.082246617
2016-08-25 00:00:00.000,11.339127441192723,944980815.0070009,6231804.810184036
2016-08-26 00:00:00.000,11.256812662022648,938479976.3330711,4403460.384900961
2016-08-27 00:00:00.000,11.14950758737516,929893628.9463943,1903199.5609802417
2016-08-28 00:00:00.000,10.91304107690759,910522226.8620988,4055631.700066124
2016-08-29 00:00:00.000,10.906290588906247,910306587.9266042,5810173.643565886
2016-08-30 00:00:00.000,11.210877311518441,936081383.0388741,5550355.265152284
2016-08-31 00:00:00.000,11.49662475092663,960315422.2529753,7446354.073382742
2016-09-01 00:00:00.000,12.002877477501157,1002979070.4858418,19546439.786958296
2016-09-02 00:00:00.000,12.09104280233147,1010736310.5378789,7683911.541524928
2016-09-03 00:00:00.000,11.797585220569804,986576697.7263979,10099601.667450976
2016-09-04 00:00:00.000,11.662579543984544,975664137.5387731,5035842.952199199
2016-09-05 00:00:00.000,11.751897477880805,983510024.4105914,3788155.072558386
2016-09-06 00:00:00.000,11.684755437748173,978261092.6084977,4815696.850474364
2016-09-07 00:00:00.000,11.550025415616256,967355053.646816,4664621.634283545
2016-09-08 00:00:00.000,11.33639873415642,949823761.5796945,7944145.032547882
2016-09-09 00:00:00.000,11.63011682103449,974812003.5841372,3826059.408074749
2016-09-10 00:00:00.000,12.117830861883727,1016072616.831647,4731455.712652934
2016-09-11 00:00:00.000,11.59605624659764,972702164.2737088,6472336.880957989
2016-09-12 00:00:00.000,11.84714198083278,994145301.609289,4554653.825275872
2016-09-13 00:00:00.000,11.881729455789054,997422104.3891094,6637362.777464354
2016-09-14 00:00:00.000,11.912008011075965,1000350301.4766209,3846492.7555122753
2016-09-15 00:00:00.000,11.901478405174705,999855875.8932285,4500681.300284119
2016-09-16 00:00:00.000,12.522369283417852,1052421113.1733788,14494427.653257197
2016-09-17 00:00:00.000,12.68454280449742,1066458048.1588708,6237001.347482052
2016-09-18 00:00:00.000,12.369052139120052,1040236010.887626,18914756.790781923
2016-09-19 00:00:00.000,13.160168063025644,1107285960.0478551,11627825.017810639
2016-09-20 00:00:00.000,14.308046581659253,1204332733.2298675,28747263.944959663
2016-09-21 00:00:00.000,13.705179799911743,1154027780.2700548,25166170.46583509
2016-09-22 00:00:00.000,13.233802742993412,1114753105.9884236,23902556.17228226
2016-09-23 00:00:00.000,13.318993324210759,1122387371.9483435,7256064.666833526
2016-09-24 00:00:00.000,12.859605765847848,1084102058.9176946,7988975.03646825
2016-09-25 00:00:00.000,13.045598643367276,1100233097.311396,4488914.611269901
2016-09-26 00:00:00.000,12.818746399021148,1081499008.0468965,5602575.391137662
2016-09-27 00:00:00.000,13.074726797493888,1103562692.3435485,5399539.834538619
2016-09-28 00:00:00.000,13.313989439262565,1124190330.6353893,6516563.112363243
2016-09-29 00:00:00.000,13.09665700624727,1106268658.338769,4241372.3389502475
2016-09-30 00:00:00.000,13.194818155480155,1114978390.1540408,4568583.2756650625
2016-10-01 00:00:00.000,13.269827224677638,1121767153.3880613,4727545.880665653
2016-10-02 00:00:00.000,13.197909934562759,1116158962.9099944,2764266.958777093
2016-10-03 00:00:00.000,13.470600090767412,1139675567.6165462,5821790.035410628
2016-10-04 00:00:00.000,13.261962214071206,1122448916.2531135,6702196.6980442945
2016-10-05 00:00:00.000,13.056650848974803,1105495725.0792377,6285719.065320643
2016-10-06 00:00:00.000,12.826128461125474,1086400169.4406376,9120081.098095493
2016-10-07 00:00:00.000,12.655679278508105,1072424202.4064465,6504030.816998282
2016-10-08 00:00:00.000,12.175874962913426,1032213087.4672256,8853947.552639049
2016-10-09 00:00:00.000,12.029519227976937,1020207839.2316508,5440893.661712
2016-10-10 00:00:00.000,11.837832089591664,1004236335.549423,9479462.92900281
2016-10-11 00:00:00.000,11.750267273762638,997294452.394914,8989864.764158806
2016-10-12 00:00:00.000,11.854687660404304,1006549794.2460625,7565516.582482849
2016-10-13 00:00:00.000,11.96064220847878,1015964123.7672851,6550532.31361221
2016-10-14 00:00:00.000,11.916089474549377,1012567915.6864122,3393733.0814907444
2016-10-15 00:00:00.000,11.944605165006873,1015379673.8239383,3047472.2344031925
2016-10-16 00:00:00.000,11.930313388885365,1014551965.6012961,2051473.3981454277
2016-10-17 00:00:00.000,11.974984398539725,1018744183.3917441,4329663.894079154
2016-10-18 00:00:00.000,12.509511262679014,1064628048.1422825,14699505.269326214
2016-10-19 00:00:00.000,11.973806158360992,1019440133.5922542,7727576.680042059
2016-10-20 00:00:00.000,12.016522079125743,1023487873.4228995,4811381.15158085
2016-10-21 00:00:00.000,12.090575972840435,1030182192.7281948,2496841.1791091952
2016-10-22 00:00:00.000,12.045038278304451,1026687902.3286453,3995386.223650696
2016-10-23 00:00:00.000,11.933800410433603,1017581341.656798,2843471.0792325726
2016-10-24 00:00:00.000,11.890535450541087,1014274172.0789354,2417942.610433313
2016-10-25 00:00:00.000,11.272711525960538,961902672.6889603,13528339.239714485
2016-10-26 00:00:00.000,11.497257370206905,981270911.3193351,6113958.130893516
2016-10-27 00:00:00.000,11.456673402613983,978335224.2052029,8682323.137549385
2016-10-28 00:00:00.000,11.523584376027783,984269328.3943177,8907341.45947652
2016-10-29 00:00:00.000,10.336819684434698,883346994.5449576,21618613.51080939
2016-10-30 00:00:00.000,11.186557158904845,956201948.7341646,12714282.56566218
2016-10-31 00:00:00.000,10.88070260049341,930359100.1537943,9254943.69991251
2016-11-01 00:00:00.000,10.792187379279612,923284106.0659813,17471506.378140815
2016-11-02 00:00:00.000,10.783585401157607,922879134.3461332,7632829.9444044735
2016-11-03 00:00:00.000,10.811630097854405,925622888.0829407,11623516.370152857
2016-11-04 00:00:00.000,11.129995658864795,953223436.315442,5924309.345130352
2016-11-05 00:00:00.000,11.066058259923683,948094434.4750459,3076392.2948442292
2016-11-06 00:00:00.000,10.920762843886132,935993552.9610422,3218494.7703560493
2016-11-07 00:00:00.000,10.874200829423744,932357915.5754921,2949427.1027813354
2016-11-08 00:00:00.000,10.890105501340495,934033643.8762665,4085085.3360599373
2016-11-09 00:00:00.000,10.664918162834825,915091038.306155,12761164.948392091
2016-11-10 00:00:00.000,10.519281388267027,902927283.1963692,2902119.1234792797
2016-11-11 00:00:00.000,10.29308735231344,883831055.7586268,4630773.4709864445
2016-11-12 00:00:00.000,9.664325241310054,830154646.5339867,7585168.214197377
2016-11-13 00:00:00.000,10.110719459728225,868826185.2627618,7517444.6862510005
2016-11-14 00:00:00.000,9.991652804266907,858907304.312002,2576156.680039528
2016-11-15 00:00:00.000,10.200083856801202,877146449.7853684,4844767.740034414
2016-11-16 00:00:00.000,10.025367620097992,862443066.8905919,7762025.46717357
2016-11-17 00:00:00.000,9.96397798540216,857469644.9666562,5552737.539381997
2016-11-18 00:00:00.000,9.453697368045109,813868305.3690429,8802335.674523208
2016-11-19 00:00:00.000,9.66730580728121,832570726.9340843,3851758.816579985
2016-11-20 00:00:00.000,9.530496491166998,821098057.2191805,4110666.001854235
2016-11-21 00:00:00.000,9.575907932522316,825310560.8512948,2465979.6564902803
2016-11-22 00:00:00.000,9.81249150160966,846010291.5384672,9216379.377587905
2016-11-23 00:00:00.000,9.753493133033384,841238275.5424864,3470748.2472650427
2016-11-24 00:00:00.000,9.180997416192705,792161484.4680631,13786747.083724402
2016-11-25 00:00:00.000,9.335116893823114,805772134.224589,6006996.215784014
2016-11-26 00:00:00.000,9.288306186526965,802029049.6889203,2161817.2787581105
2016-11-27 00:00:00.000,8.907402683417718,769442732.486036,6689742.924678162
2016-11-28 00:00:00.000,8.70845246717361,752553451.4139076,4477356.374190036
2016-11-29 00:00:00.000,8.158494315710797,705297428.006268,13917166.749888523
2016-11-30 00:00:00.000,8.650154047457612,748071852.89044,9134285.15725555
2016-12-01 00:00:00.000,8.439785438702646,730151014.1821295,4918051.799250141
2016-12-02 00:00:00.000,7.637917965068979,661018149.1755499,15380798.551991535
2016-12-03 00:00:00.000,7.892622837022096,683319039.0920178,10486224.197755983
2016-12-04 00:00:00.000,7.469132189830329,646883448.723041,6571191.489582562
2016-12-05 00:00:00.000,6.815609222087059,590496504.1573621,15221226.681976186
2016-12-06 00:00:00.000,7.631916157246792,661467705.6118599,56439748.77481539
2016-12-07 00:00:00.000,8.13507798254848,705334665.7063091,25080911.317097366
2016-12-08 00:00:00.000,8.302596338463099,720121915.7352629,12722352.036778716
2016-12-09 00:00:00.000,8.504900484563588,737938568.3108796,10533790.230199138
2016-12-10 00:00:00.000,8.098585501342257,702944255.6811203,5983385.689231349
2016-12-11 00:00:00.000,8.214985823104497,713308213.0334481,4100522.2593546156
2016-12-12 00:00:00.000,8.472511708508414,735934880.9008343,6987403.012327321
2016-12-13 00:00:00.000,8.35100726243699,725643347.5173056,2905152.217437659
2016-12-14 00:00:00.000,8.207853104398847,713465176.9517916,3686497.057651392
2016-12-15 00:00:00.000,7.770357969755126,675681120.2742975,8295155.05874539
2016-12-16 00:00:00.000,7.796626831717168,678214580.9425403,2694314.912774315
2016-12-17 00:00:00.000,7.820282701062171,680519827.6040249,5469007.7856543865
2016-12-18 00:00:00.000,7.856185612715422,683897439.864293,3489317.4199424963
2016-12-19 00:00:00.000,7.5922361645492975,661159386.32716,3326290.3901573
2016-12-20 00:00:00.000,7.623783721340898,664148518.5948613,3764440.2234887206
2016-12-21 00:00:00.000,7.856099400557245,684634858.1163107,6468951.581053176
2016-12-22 00:00:00.000,7.575643744053494,660427962.7659905,12618111.15631556
2016-12-23 00:00:00.000,7.201805732308588,628063010.6930844,14660852.226076419
2016-12-24 00:00:00.000,7.2227628476531995,630117081.0725466,5396882.270456221
2016-12-25 00:00:00.000,7.2132341590915585,629516509.2890977,6089953.448754245
2016-12-26 00:00:00.000,7.268475378158216,634564176.0517044,4090569.3333637784
2016-12-27 00:00:00.000,7.171806594177698,626352253.3784304,6649186.1155613605
2016-12-28 00:00:00.000,7.613307736356936,665151773.2559114,13844753.339093078
2016-12-29 00:00:00.000,8.172329056763505,714246947.4367769,20692130.792193126
2016-12-30 00:00:00.000,8.15378652716307,712888825.7382647,7751538.43158162
2016-12-31 00:00:00.000,8.010852235417396,700638437.1090508,3754739.209030752
2017-01-01 00:00:00.000,8.064789989459687,705615194.8270631,7811699.12614274
2017-01-02 00:00:00.000,8.361286160728705,731817457.4649888,8192075.241699923
2017-01-03 00:00:00.000,9.626792384988086,842886495.3799952,24617090.479933955
2017-01-04 00:00:00.000,10.972252853086058,961038889.8439155,30283873.09261184
2017-01-05 00:00:00.000,10.115254241883068,886296492.9314206,31832239.059713636
2017-01-06 00:00:00.000,10.154658304812745,890067630.5937623,23015612.49187432
2017-01-07 00:00:00.000,9.824278869463066,861427362.560421,15178458.281250305
2017-01-08 00:00:00.000,10.267836701334787,900645822.1454092,9726315.158380691
2017-01-09 00:00:00.000,10.285955970375603,902556769.2719904,18147872.43406206
2017-01-10 00:00:00.000,10.523650713762722,923748369.397242,8483903.665315015
2017-01-11 00:00:00.000,9.661693873756436,848391822.1686144,15650725.63529802
